Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Madpackers Amritsar,4.4,amritsar,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,NA,₹776
HolidayVilla Amritsar,4.9,amritsar,4-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹2,455"
Hotel Golden Lagoon Amritsar,4.3,amritsar,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,304"
Hotel Amritsar International,4.0,amritsar,3-star hotel,Free breakfast,Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,900"
Hotel Anchit - Walking Distance To Golden Temple,4.4,amritsar,Breakfast ($),Free Wi-Fi,Pool,Air conditioning,Room service,Full-service laundry,Smoke-free property,NA,NA,"₹1,176"
goSTOPS Amritsar Chatiwind Gate,4.6,amritsar,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Airport shuttle,Full-service laundry,Kid-friendly,₹806
Hk Backpackers Hostel-Luxury Dormitory,3.4,amritsar,2-star hotel,Breakfast,Free Wi-Fi,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,NA,NA,₹577
"Holiday Inn Amritsar Ranjit Avenue, an IHG Hotel",4.4,amritsar,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹6,153"
Hotel Grand Fortune,4.4,amritsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,666"
The Bougainvillea,4.2,amritsar,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹3,304"
"Serenity Bangla, Amritsar",4.2,amritsar,Sleeps 4,1 bedroom,Air conditioning,Fireplace,Kitchen,Free parking,Free Wi-Fi,No crib,No elevator,"₹2,485"
Paradise Stays near Golden Temple,4.4,amritsar,Sleeps 8,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free parking,Free Wi-Fi,No crib,No elevator,"₹1,318"
The Landmark Amritsar : Near Golden Temple,4.3,amritsar,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Business center,"₹3,581"
Hotel Golden Lagoon Amritsar,4.3,amritsar,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,357"
Hotel Gulmor - Hotel in Ludhiana,4.0,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,472"
Grand Marian Hotel,4.1,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,662"
Radisson Blu Hotel MBD Ludhiana,4.4,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹6,260"
Hotel Brown,3.5,ludhiana,3-star hotel,Breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,₹903
Hotel Gulmor - Hotel in Ludhiana,4.0,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,472"
Hotel Maharaja Regency,4.4,ludhiana,3-star hotel,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹4,792"
"City Heart Sarovar Portico, Ludhiana",4.1,ludhiana,3-star hotel,Breakfast,Air conditioning,Airport shuttle,Kid-friendly,NA,NA,NA,NA,NA
Hyatt Regency Ludhiana,4.4,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹11,271"
Clarks Inn Express Ludhiana,4.7,ludhiana,Free Wi-Fi,Parking,Pool,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹5,107"
Hotel Ludhiana Regency,4.2,ludhiana,Breakfast,Free Wi-Fi,Free parking,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,016"
Hotel The Retro Regency,4.4,ludhiana,Breakfast ($),Free Wi-Fi,Parking ($),Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹1,619"
Grand Marian Hotel,4.1,ludhiana,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,662"
Regenta Central Klassik,4.3,ludhiana,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,847"
Leo Fort Hotel,3.9,ludhiana,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹2,735"
The Palm Court,4.3,ludhiana,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,NA
Park Plaza Ludhiana,4.2,ludhiana,5-star hotel,Breakfast ($),Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹10,375"
Keys Select Ludhiana - By Lemon Tree Hotels,3.9,ludhiana,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹4,244"
The Stories,4.0,ludhiana,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Accessible,"₹2,976"
HOTEL PALM VIEW,4.7,ludhiana,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen in some rooms,Kid-friendly,Smoke-free property,NA,"₹1,566"
Hotel Royal Maple ( Hotel & Resort ),4.2,ludhiana,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA,"₹1,869"
Inayat Villa Ludhiana,NA,ludhiana,Sleeps 3,1 bedroom,Fireplace,Cable TV,Paid parking,No air conditioning,No crib,No elevator,No fitness center,"₹5,299"
Homestays Ludhiana - Twin Room with Balcony,NA,ludhiana,House,Sleeps 2,1 bedroom,1 bathroom,2 beds,Air conditioning,Airport shuttle,Balcony,Kid-friendly,"₹2,913"
Hotel Nagpal REGENCY,3.9,ludhiana,3-star hotel,Breakfast ($),Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,666"
Hotel Sidana Solitaires,3.9,ludhiana,3-star hotel,Breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹1,404"
Crystal Palace,3.9,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,923"
Hotel Samrat Heavens,3.6,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,"₹2,034"
Garden City Resorts | Rooms & Restaurant,3.8,meerut,Sleeps 9,3 bedrooms,Air conditioning,Elevator,Fireplace,Cable TV,Paid parking,No crib,No fitness center,"₹2,760"
Hotel DownTown,4.1,meerut,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,Smoke-free property,NA,NA,NA,NA,₹947
Outhouse,NA,meerut,House,Sleeps 10,3 bedrooms,3 bathrooms,5 beds,Air conditioning,Balcony,Heating,Ironing board,"₹3,921"
"Country Inn & Suites by Radisson, Meerut",4.2,meerut,3-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,NA
Crystal Palace,3.9,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,367"
Hotel travel inn,3.5,meerut,3-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,170"
Hotel Harmony Inn,4.2,meerut,4-star hotel,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Bar,Restaurant,Room service,NA
CAPITAL O74359 Hotel Mukut Mahal,3.7,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Full-service laundry,Kid-friendly,₹858
Hotel Samrat Heavens,3.6,meerut,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Bar,Restaurant,Room service,"₹2,034"
The Grand Alora | Best Family Restaurent in Meerut,4.7,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,492"
TIVOLI IMPERIAL RESORT,4.1,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,803"
Hotel Metro Regency,3.7,meerut,Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹1,327"
3rd Milestone,4.4,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,870"
Hotel MJ,3.0,meerut,Free Wi-Fi,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,NA,NA,₹599
Olivia Hotel,4.1,meerut,Breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA
Doab vilas,4.0,meerut,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA
Green Serene Abode,4.9,meerut,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Airport shuttle,Accessible,Kid-friendly,"₹2,652"
Hotel Broadway Inn(A Unit Of Posh Hospitality Pvt Ltd),4.1,meerut,Free breakfast,Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,NA
-,3.9,meerut,Free Wi-Fi,Parking,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,"₹4,680"
Hotel Green Embassy (Rooms and Restaurant),4.1,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hotel Metro Regency,3.7,meerut,Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹1,370"
Hotel Beubelle,4.4,meerut,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,621"
Grand Mercure Vadodara Surya Palace,4.4,vadodara,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹4,237"
Royal Orchid Central,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹3,001"
Best Western Alkapuri,4.0,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹1,468"
Shagun Residency,3.5,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,₹963
Hotel Ideal vadodara,3.9,vadodara,3-star hotel,Free Wi-Fi,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,₹876
Hotel Royal Vadodara,3.4,vadodara,2-star hotel,Breakfast,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,₹907
Four Points by Sheraton Vadodara,4.2,vadodara,4-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹3,907"
Grand Mercure Vadodara Surya Palace,4.4,vadodara,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹4,223"
Effotel By Sayaji Vadodara,4.4,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,874"
7 Apple Hotel - Vadodara,4.4,vadodara,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Accessible,"₹1,352"
Royal Orchid Central,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,"₹3,001"
Hotel Express Residency,4.2,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹3,106"
The Oasis Hotel,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹2,242"
Sayaji Hotel Vadodara,4.4,vadodara,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,"₹5,282"
Lords Inn Vadodara,4.0,vadodara,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹2,825"
President Hotel,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,312"
Fairfield by Marriott Vadodara,4.3,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,"₹5,667"
Laxminarayan Club & Resort,4.4,vadodara,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹5,200"
Eastin Residences Vadodara,4.3,vadodara,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in rooms,"₹3,246"
Prakruti Resort,4.3,vadodara,3-star hotel,Free breakfast,Wi-Fi,Parking,Outdoor pool,Air conditioning,Restaurant,Room service,Full-service laundry,NA
Pg in Baroda,NA,vadodara,House,Sleeps 2,2 bedrooms,2 bathrooms,2 beds,Balcony,Kitchen,Smoke-free,Cable TV,₹353
Divine Heritage,NA,vadodara,House,Sleeps 8,4 bedrooms,4 bathrooms,4 beds,Pet-friendly,Free parking,Free Wi-Fi,No air conditioning,"₹1,540"
"Hotel apple grand and grand darshan restaurant - Best Hotels, Family Hotel, Luxury Hotels In Vadodara",4.4,vadodara,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹2,014"
The Oasis Hotel,4.1,vadodara,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹2,242"
Le Roi Raipur Hotel,4.1,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,834"
Hotel Shivam Residency,3.9,raipur,Breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,291"
Hotel Meera,3.8,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,₹981
"Tulip Arena | Hotel, Club & Events by SGL |",4.6,raipur,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,Kitchen in some rooms,"₹2,586"
Hotel Shivam Residency,3.9,raipur,Breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,255"
"Hotel Singhania Sarovar Portico,Raipur",4.1,raipur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹4,032"
Le Roi Raipur Hotel,4.1,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,834"
Aloha City Stay,4.0,raipur,2-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,₹950
Hyatt Raipur,4.3,raipur,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹6,188"
Club Paraiso,4.3,raipur,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹3,239"
Sayaji Hotel Raipur,4.3,raipur,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹4,306"
Shri Shiva Palace,3.7,raipur,3-star hotel,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,NA,NA,₹736
Hotel Grand Canyon,3.9,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Indoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹4,225"
Raipur House,NA,raipur,Bungalow,Sleeps 4,1 bedroom,1 bathroom,13 sq m,Kitchen,NA,NA,NA,"₹2,200"
"Babylon Capital, Raipur",4.2,raipur,Breakfast ($),Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Restaurant,Room service,Full-service laundry,"₹4,635"
Citrus Prime Raipur,4.2,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,544"
Hotel Vennington Court,4.0,raipur,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,654"
"Babylon International, Raipur",4.1,raipur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹3,903"
Hotel Shanti Home,3.4,raipur,3-star hotel,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,391"
Hotel Punjab Palace,4.0,raipur,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,679"
Hotel Simran,4.0,raipur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹1,588"
BN palace - Deluxe Double Room with Bath,NA,raipur,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Crib,Fitness center,Smoke-free,"₹1,008"
The Downton Hotel,4.0,raipur,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,Airport shuttle,"₹3,417"
GOLDEN HOTEL (Boutique Hotel),4.0,raipur,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,NA,NA,NA,"₹1,972"
KVR Capitol Suites,4.7,vijayawada,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Full-service laundry,Business center,Kid-friendly,NA,"₹1,937"
"PARK IRIS HOTELS, Vijayawada",4.0,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Full-service laundry,NA,NA,NA,"₹2,100"
Hotel Sree Vasudev,4.2,vijayawada,Free Wi-Fi,Pool,Air conditioning,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,Accessible,NA,₹491
KODELA GROUP OF COMPANIES,4.9,vijayawada,NA,NA,NA,NA,NA,NA,NA,NA,NA,₹673
"Lemon Tree Premier,Vijayawada",4.4,vijayawada,Free breakfast,Free Wi-Fi,Free parking,Pool,Fitness center,Spa,Restaurant,Room service,Kitchen in some rooms,"₹4,949"
Hotel Kosala,4.3,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,497"
Hotel Mamata,3.5,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,₹944
Mango Hotels Vybrant,4.1,vijayawada,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹2,589"
New Continental Park Hotel,3.9,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,"₹2,115"
Haritha Berm Park,4.1,vijayawada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The Eden Park Boutique Hotel,4.4,vijayawada,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹2,056"
Hotel SK Riverfront,4.2,vijayawada,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Smoke-free property,NA,"₹1,533"
Hotel Manorama,3.9,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,747"
HOTEL MINERVA,4.1,vijayawada,Free breakfast,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,531"
"PARK IRIS HOTELS, Vijayawada",4.0,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Full-service laundry,NA,NA,NA,"₹2,041"
"Red Fox Hotel, Vijayawada",4.0,vijayawada,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹3,090"
Hotel Sai Rama,4.4,vijayawada,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹1,188"
M HOTEL,3.8,vijayawada,Free breakfast,Parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA,"₹1,236"
Haian - An Olive Tree Hotel - Hotel in Vijayawada,3.8,vijayawada,Free breakfast,Free Wi-Fi,Parking ($),Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹1,901"
Hotel Minerva Grand Vijayawada,4.0,vijayawada,4-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹3,696"
SREE SANKARI SREVICE APARTMENTS,NA,vijayawada,House,Sleeps 6,2 bedrooms,1 bathroom,3 beds,Air conditioning,Balcony,Heating,Kitchen,"₹2,016"
Domineer-Athidhi Devo Bhava,4.3,vijayawada,Apartment,Sleeps 3,1 bedroom,Air conditioning,Elevator,Fireplace,Fitness center,Cable TV,Paid parking,"₹6,360"
Hotel G Square Vijayawada,3.6,vijayawada,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Full-service laundry,Kid-friendly,NA,"₹1,908"
Sky Ridge,4.6,vijayawada,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Full-service laundry,Kid-friendly,Smoke-free property,NA,"₹2,616"
Ibis Coimbatore City Centre,4.4,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Room service,"₹3,472"
Hash Six Hotels,4.2,coimbatore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹3,779"
Hotel Grand Palace,4.0,coimbatore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,310"
IVY Residency,4.4,coimbatore,Free Wi-Fi,Free parking,Air conditioning,NA,NA,NA,NA,NA,NA,"₹1,310"
"Crystal Lake Suites, Coimbatore",4.7,coimbatore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Accessible,"₹1,806"
Sugam Hotel Pvt Ltd,3.2,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Room service,Full-service laundry,Kid-friendly,NA,NA,NA,₹650
Hotel Thaai Coimbatore - Opposite Railway Station,3.9,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,568"
Hotel Vintage Castle,4.4,coimbatore,Free Wi-Fi,Free parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Accessible,Business center,NA,"₹1,512"
Hotel Kooloth Lake View Residency,3.5,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Room service,Full-service laundry,Kid-friendly,NA,NA,₹881
Dwaraka inn,4.2,coimbatore,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Kitchen in some rooms,Airport shuttle,"₹1,175"
SRI KAMADHENU RESIDENCY,4.7,coimbatore,Breakfast ($),Free Wi-Fi,Free parking,Kitchen in some rooms,Airport shuttle,Full-service laundry,Accessible,NA,NA,"₹1,339"
Hotel Lovely Nest,4.0,coimbatore,Breakfast,Wi-Fi,Free parking,Air conditioning,Pet-friendly,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,₹923
Plaza Inn,4.0,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,620"
"HOTEL VIJAY PARK INN, RAMNAGAR, COIMBATORE, TAMILNADU",4.1,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹2,086"
Hotel Chanma International,3.4,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Restaurant,Room service,"₹1,077"
HOTEL RAAMUS,3.6,coimbatore,1-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Full-service laundry,"₹1,119"
Ibis Coimbatore City Centre,4.4,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Fitness center,Restaurant,Room service,"₹3,461"
iStay - Hotels in Coimbatore,4.3,coimbatore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹2,689"
"Welcomhotel By ITC Hotels, Race Course, Coimbatore- LEED® Platinum and Zero Carbon Certified Premium Hotel| Centrally located",4.5,coimbatore,5-star hotel,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹5,695"
Hotel Kiscol Grands,4.2,coimbatore,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹2,835"
Blue Stones Service Apartments,3.2,coimbatore,Sleeps 15,4 bedrooms,Air conditioning,Fireplace,Paid parking,Free Wi-Fi,No crib,No elevator,No fitness center,"₹1,795"
SARVAM SERVICED APARTMENT,4.2,coimbatore,Sleeps 10,4 bedrooms,Air conditioning,Elevator,Fireplace,Kitchen,Cable TV,Paid parking,Free Wi-Fi,"₹2,225"
JK Hotels Coimbatore,4.4,coimbatore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,Accessible,"₹2,302"
The Orbis Hotel,3.8,coimbatore,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹2,290"
Green Palms Hotel,4.1,ghaziabad,Free breakfast,Free Wi-Fi,Parking ($),Outdoor pool,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹3,988"
