Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
"Hotel Royale Heritage, Nashik",3.8,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Airport shuttle,1242.0
Courtyard by Marriott Nashik,4.4,nashik,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,10291.0
"Enrise by Sayaji - Nashik, Best Banquet Hotel",4.2,nashik,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen,Airport shuttle,3489.0
PANCHAVATI ELITE INN,3.6,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,1567.0
Ginger Nashik,3.8,nashik,3-star hotel,Free Wi-Fi,Paid parking,Air conditioning,Fitness center,Breakfast,Kitchen,Full-service laundry,Kid-friendly,3475.0
Hotel Panchavati Yatri,4.0,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2080.0
Caves County,4.1,nashik,Free breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Full-service laundry,0,0,0,4480.0
Hotel Rama Heritage,4.1,nashik,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,2842.0
Shakuntala Farms - Rustic Farmstay with Modern Comforts,4.9,nashik,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Kitchen,Full-service laundry,0,0,0,4745.0
"Holiday Inn Express Nashik Indira Nagar, an IHG Hotel",3.8,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Accessible,4926.0
Hotel Grand Rio,4.5,nashik,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Restaurant,Room service,Kitchen,Airport shuttle,3983.0
The Vern at BLVD,4.2,nashik,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,Bar,5182.0
The SSK WORLD Resort & Spa,4.5,nashik,0,0,0,0,0,0,0,0,0,4560.0
Hotel New Holiday Plaza,3.8,nashik,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,1378.0
"Enrise by Sayaji - Nashik, Best Banquet Hotel",4.2,nashik,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen,Airport shuttle,3489.0
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen,3637.0
Hotel Malik Residency Kanpur,3.8,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2225.0
The Landmark Towers,4.4,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,6719.0
Red Orchid Hotel Kanpur,4.3,kanpur,Free breakfast,Free Wi-Fi,Paid parking,Bar,Restaurant,Room service,Kitchen,Full-service laundry,0,2438.0
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen,3300.0
Hotel MMK,3.9,kanpur,2-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,2606.0
THE ROYAL ORCHID HOTEL | Hotels in Kanpur,4.1,kanpur,Free Wi-Fi,Paid parking,Pool,Restaurant,Room service,Kitchen,Full-service laundry,0,0,3408.0
Hotel Kartar Yatri Niwas,4.1,kanpur,Free Wi-Fi,Air conditioning,Room service,Kitchen,Full-service laundry,0,0,0,0,627.0
Hotel The Novelty,4.9,kanpur,Free Wi-Fi,Air conditioning,Breakfast,Paid parking,Room service,Kitchen,Kid-friendly,Smoke-free,0,1800.0
Moon And Mars Resort,4.3,kanpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,4242.0
Vijay Intercontinental,4.1,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,4596.0
Status club business Hotel,3.9,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,2395.0
Heaven View Clarks Inn,3.9,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,2354.0
Little Chef Hotel,4.3,kanpur,3-star hotel,Free breakfast,Wi-Fi,Paid parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,3679.0
Hotel Atithi Galaxy,3.2,kanpur,2-star hotel,Free Wi-Fi,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,0,0,0,726.0
The Deep Hotel,4.0,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,0,2072.0
THE VILLA,3.9,kanpur,3-star hotel,Free Wi-Fi,Pool,Kitchen,Full-service laundry,Kid-friendly,0,0,0,3179.0
THE ROYAL ORCHID HOTEL | Hotels in Kanpur,4.1,kanpur,Free Wi-Fi,Paid parking,Pool,Restaurant,Room service,Kitchen,Full-service laundry,0,0,3408.0
Regenta Central The Crystal,4.3,kanpur,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,5489.0
Hotel Kanishka,3.7,kanpur,3-star hotel,Free breakfast,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,1684.0
Hotel Shivalikview,4.1,chandigarh,4-star hotel,Breakfast,Wi-Fi,Bar,Restaurant,Room service,0,0,0,4261.0
Hotel Parkview,4.0,chandigarh,0,0,0,0,0,0,0,0,0,2289.0
Hotel Emerald Chandigarh,4.2,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,2017.0
Hotel Aroma Chandigarh,4.3,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,3199.0
Hotel Mountview,4.3,chandigarh,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,6967.0
The Altius Boutique Hotel,4.0,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,3225.0
Hotel The Yellow,4.1,chandigarh,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,1838.0
Wyndham Chandigarh Mohali,4.5,chandigarh,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,Restaurant,11066.0
Hotel City Palace,3.4,chandigarh,Breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,0,0,461.0
Hotel Royal Park 22,4.3,chandigarh,3-star hotel,Free Wi-Fi,Air conditioning,Pet-friendly,Restaurant,Kitchen,Airport shuttle,Full-service laundry,Kid-friendly,2256.0
"The Fern Residency, Chandigarh",4.0,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,4173.0
The Regent hotel,3.5,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,2240.0
Hotel Pride,4.5,chandigarh,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,1456.0
Taj Chandigarh,4.4,chandigarh,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,15771.0
Hotel City Heart Premium,3.8,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,1973.0
Amara Hotel,4.1,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,2652.0
The Piccadily Hotel,4.1,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Bar,Restaurant,Room service,Kitchen,4651.0
Hotel Chandigarh Beckons,4.2,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,2600.0
Hotel Park Inn,4.1,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,0,3549.0
Hotel Turquoise,3.6,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,3628.0
Kapoor's Homestay Chandigarh,3.2,chandigarh,Sleeps 5,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,2580.0
Hotel Orbit,3.6,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2141.0
Hotel Coral Star,4.2,chandigarh,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Kitchen,Full-service laundry,Accessible,3016.0
Mayflower Hotel,4.0,guwahati,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2810.0
Airport Guest House Guwahati,4.0,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,2288.0
Exotic Villa Homestay | Rooms & Caretaker,4.4,guwahati,Sleeps 9,3 bedrooms,Air conditioning,Fireplace,Kitchen,Paid parking,No crib,No elevator,No fitness center,936.0
The Upper Homes | Hotels in Guwahati,4.7,guwahati,Free Wi-Fi,Free parking,Air conditioning,Room service,Kitchen,Airport shuttle,Full-service laundry,Accessible,Smoke-free,1170.0
Mayflower Hotel,4.0,guwahati,3-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,2750.0
Radisson Blu Hotel Guwahati,4.5,guwahati,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,7320.0
"The Greenwood Resort, Guwahati",4.3,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Bar,Restaurant,7190.0
Novotel Guwahati GS Road,4.6,guwahati,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,8442.0
Gibbon Backpackers Hostel,4.5,guwahati,Breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Kitchen,Full-service laundry,0,0,699.0
Ginger Guwahati,3.8,guwahati,3-star hotel,Free Wi-Fi,Paid parking,Air conditioning,Fitness center,Breakfast,Full-service laundry,Kid-friendly,0,3359.0
Exotic Villa Homestay,4.3,guwahati,Breakfast,Free Wi-Fi,Free parking,Room service,Kitchen,Full-service laundry,Kid-friendly,0,0,936.0
Mahalaxmi Home Stay,4.3,guwahati,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen,Airport shuttle,672.0
Vivanta Guwahati,4.4,guwahati,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Pet-friendly,Fitness center,11299.0
Airport Guest House Guwahati,4.0,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,2223.0
Silk Villa Guest House,3.9,guwahati,Free Wi-Fi,Free parking,Pet-friendly,Kitchen,Full-service laundry,Kid-friendly,0,0,0,453.0
A P Home's,4.4,guwahati,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free Wi-Fi,No crib,No elevator,No fitness center,1088.0
Pragati Manor,4.1,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,4784.0
The Rhino,4.0,guwahati,0,0,0,0,0,0,0,0,0,1656.0
The Ornate,4.2,guwahati,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,4173.0
Dula Homestay,4.7,guwahati,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Kitchen,Accessible,0,0,0,1034.0
The Lily Hotel,4.1,guwahati,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,5866.0
Pemaling Lords Eco Inn Guwahati,4.0,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,5040.0
LAXMAN RESIDENCY MANGALURU,4.0,mangalore,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,Full-service laundry,2176.0
Royal Plaza Suites,4.7,mangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,0,4409.0
Rks Beachfront,4.8,mangalore,Free Wi-Fi,Free parking,Pool,Beach access,Bar,Restaurant,Room service,Kitchen,Full-service laundry,4116.0
Hotel Manorama,4.0,mangalore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Kitchen,Airport shuttle,Full-service laundry,Kid-friendly,0,1294.0
Hotel Heraa International - The Heraa Inn,4.6,mangalore,0,0,0,0,0,0,0,0,0,2191.0
"Vivanta Mangalore, Old Port Road",4.2,mangalore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,6888.0
The Ocean Pearl,4.4,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,4732.0
Hotel Plaza Heights,4.7,mangalore,Free Wi-Fi,Free parking,Air conditioning,Smoke-free,0,0,0,0,0,1937.0
Grand Plaza Hotel,3.9,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Room service,Airport shuttle,Kid-friendly,0,2743.0
Hotel Poonja International,3.5,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,1657.0
Cosmo Lodge,3.8,mangalore,Free Wi-Fi,Air conditioning,Pet-friendly,Kitchen,Full-service laundry,Kid-friendly,0,0,0,887.0
Hotel Ganga Sagar,4.3,mangalore,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,Smoke-free,1625.0
Hotel Paramount Suites & Service Apartments (Mangalore),4.5,mangalore,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,Business center,2464.0
Hotel Mangalore International,3.8,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,1290.0
The Sea View,4.2,mangalore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Bar,Restaurant,Room service,Kitchen,6000.0
Royal Plaza Suites,4.7,mangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,0,4409.0
Hotel Sai Palace Navaratna,4.3,mangalore,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,4157.0
Coconut Grove,3.9,mangalore,0,0,0,0,0,0,0,0,0,4157.0
Woodlands Hotel,4.0,mangalore,Breakfast,Free parking,Wi-Fi,Restaurant,Room service,Full-service laundry,Kid-friendly,0,0,1888.0
Hotel Karuna Residency,4.1,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,2182.0
Cordel Farms Mangalore,4.8,mangalore,Sleeps 9,2 bedrooms,2 bathrooms,Air conditioning,Airport shuttle,Smoke-free,Free parking,Free Wi-Fi,No beach access,2800.0
Rks Beachfront,4.8,mangalore,Free Wi-Fi,Free parking,Pool,Beach access,Bar,Restaurant,Room service,Kitchen,Full-service laundry,4415.0
Grand Plaza Hotel,3.9,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Air conditioning,Room service,Airport shuttle,Kid-friendly,0,3053.0
Grand Mercure Mysore,4.5,mysore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,6607.0
Lalitha Mahal Palace Hotel,4.3,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,5762.0
Tulips Homestay | Studio Rooms & Wi-Fi,4.3,mysore,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,2284.0
Hotel Mayura Hoysala Mysuru,4.1,mysore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Bar,Restaurant,Room service,Airport shuttle,1454.0
Lalitha Mahal Palace Hotel,4.3,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,4191.0
The Windflower Resorts and Spa Mysuru,4.2,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Spa,Bar,Restaurant,7247.0
Grand Mercure Mysore,4.5,mysore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,5046.0
"Hotel Heritage Inn, Mysore",4.3,mysore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,Kid-friendly,1964.0
Aishwarya Le Royal (Best Budget Hotel in Mysore),3.7,mysore,3-star hotel,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Kitchen,Full-service laundry,0,0,1050.0
Hotel Aditya,3.8,mysore,3-star hotel,Breakfast,Free Wi-Fi,Paid parking,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,0,963.0
Hotel Garden City,3.6,mysore,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,700.0
Livaana (Formerly known as Vivaana),3.8,mysore,Breakfast,Free Wi-Fi,Free parking,Pool,Bar,Restaurant,Room service,Kitchen,Airport shuttle,2520.0
Parklane Hotel,4.0,mysore,3-star hotel,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Full-service laundry,Accessible,Kid-friendly,2554.0
Silent Shores Resort & Spa,4.3,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Restaurant,7060.0
Hotel Ruchi The Prince,4.2,mysore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,2703.0
Maya's Kings Kourt,4.1,mysore,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,1885.0
Hotel Kalyani,3.9,mysore,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,1259.0
Aishwarya Residency (Best Budget Hotel In Mysore),3.8,mysore,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,1207.0
Grand Maurya Hotel & Resort,4.1,mysore,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,2824.0
"Fortune JP Palace, Mysore - Member ITC's hotel group",4.3,mysore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,6210.0
Country Inn Mysore - Mosaic,4.6,mysore,0,0,0,0,0,0,0,0,0,5445.0
Tulips Homestay Mysore,4.4,mysore,Sleeps 4,Airport shuttle,Cable TV,Wheelchair accessible,Free parking,Free Wi-Fi,No air conditioning,No beach access,No elevator,2438.0
Hotel Mayura Hoysala Mysuru,4.1,mysore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Bar,Restaurant,Room service,Airport shuttle,1522.0
"Fortune JP Palace, Mysore - Member ITC's hotel group",4.3,mysore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,7065.0
Hotel The Sands,3.9,dehradun,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,1959.0
L P Residency,4.1,dehradun,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Restaurant,Room service,3994.0
The River's Edge Farm - A Boutique Stay,4.5,dehradun,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Airport shuttle,Full-service laundry,Kid-friendly,6114.0
Hyatt Regency Dehradun Resort and Spa,4.6,dehradun,5-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Pet-friendly,Fitness center,Spa,20562.0
Adidev Group of Homestays,4.6,dehradun,Breakfast,Free Wi-Fi,Paid parking,Kitchen,Full-service laundry,0,0,0,0,1031.0
Mango Tree Courtyard | Heritage Rooms with Wi-Fi,4.5,dehradun,Sleeps 9,3 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,3006.0
Riverstone Cottages,4.0,dehradun,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,4686.0
"Tree of Life Resort, Dehradun Foothills",4.5,dehradun,Free breakfast,Free Wi-Fi,Free parking,Pool,Pet-friendly,Restaurant,Room service,Kitchen,Full-service laundry,6176.0
Mango Tree Courtyard,4.7,dehradun,Free breakfast,Paid parking,Air conditioning,Restaurant,Room service,Kitchen,Full-service laundry,Kid-friendly,0,3006.0
Clarion Hotel Dehradun,4.4,dehradun,0,0,0,0,0,0,0,0,0,3728.0
Hotel Rajpur Heights,4.0,dehradun,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,2169.0
LP Vilas,4.4,dehradun,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,4925.0
Ramada by Wyndham,4.2,dehradun,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Bar,Restaurant,7280.0
Old British House,4.7,dehradun,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Kitchen,Airport shuttle,Full-service laundry,Business center,1889.0
The Sal Woods - Forest Retreat and Spa,3.9,dehradun,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Pet-friendly,Spa,Restaurant,6720.0
Bhagwant Villa - A terrace view,4.4,dehradun,Sleeps 4,1 bedroom,Fireplace,Paid parking,No air conditioning,No crib,No elevator,No fitness center,No ironing board,2090.0
Hotel Sukoon,4.0,dehradun,3-star hotel,Free breakfast,Free Wi-Fi,Paid parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,1871.0
Hotel The Sands,3.9,dehradun,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,1959.0
Hotel Boulevard,4.3,dehradun,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen,Airport shuttle,3405.0
LP Vilas,4.4,dehradun,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,4925.0
