Hotel_Name,Hotel_Rating,City,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Hotel_Price
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,"₹3,300"
MVR Grand Hotel,4.4,kanpur,Free breakfast,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹3,744"
The Landmark Towers,4.4,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹6,719"
Red Orchid Hotel Kanpur,4.3,kanpur,Free breakfast,Free Wi-Fi,Parking,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,"₹2,335"
Best Western Bliss,4.1,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,"₹3,300"
Hotel Kartar Yatri Niwas,4.1,kanpur,Free Wi-Fi,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,₹627
Vijay Intercontinental,4.1,kanpur,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹4,452"
Kingston Resort,4.3,kanpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,NA
Moon And Mars Resort,4.3,kanpur,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹4,242"
DNG THE GRAND HOTEL,4.2,kanpur,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,Accessible,NA
Status club business Hotel,3.9,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Airport shuttle,Full-service laundry,"₹2,395"
Hotel Bhagyaraj Palace -Best Hotel In Kanpur,4.2,kanpur,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹1,826"
Hotel The Novelty,4.8,kanpur,Free Wi-Fi,Air conditioning,Breakfast,Parking,Room service,Kitchen in some rooms,Kid-friendly,Smoke-free property,NA,"₹1,800"
Little Chef Hotel,4.3,kanpur,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,679"
"Krishna vatika, Krishna nagar Kanpur nagar uttar pradesh",4.2,kanpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,600"
THE VILLA,3.9,kanpur,3-star hotel,Free Wi-Fi,Pool,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,NA,"₹3,133"
Hotel Sant Villa,3.2,kanpur,1-star hotel,Free Wi-Fi,Air conditioning,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,₹533
Status Club & Resort,4.3,kanpur,3-star hotel,Air conditioning,Kid-friendly,NA,NA,NA,NA,NA,NA,"₹4,040"
The Deep Hotel,4.0,kanpur,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Full-service laundry,NA,"₹2,072"
THE ROYAL ORCHID HOTEL | Hotels in Kanpur,4.1,kanpur,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,"₹3,280"
"Chhabra Guest House, Kanpur",NA,kanpur,House,Sleeps 2,1 bedroom,1 bathroom,1 bed,Air conditioning,Kid-friendly,Crib,Pet-friendly,"₹2,112"
Kartar Yatri Niwas - Budget Double Room,NA,kanpur,House,Sleeps 2,1 bedroom,1 bathroom,2 beds,Air conditioning,Elevator,Ironing board,Cable TV,₹831
Little Chef Hotel,4.3,kanpur,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Fitness center,Bar,Restaurant,Room service,"₹3,679"
Hotel Bhagyaraj Palace -Best Hotel In Kanpur,4.2,kanpur,Free Wi-Fi,Parking,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,NA,"₹2,560"
The Altius Boutique Hotel,4.0,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹4,435"
Hotel Oyster,4.0,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹3,528"
Hotel Emerald Chandigarh,4.2,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹1,765"
Hotel Aroma Chandigarh,4.3,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Spa,Restaurant,Room service,"₹3,035"
The Altius Boutique Hotel,4.0,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Bar,Restaurant,Room service,"₹3,003"
Hotel The Yellow,4.1,chandigarh,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹1,651"
Hotel Royal Park 22,4.3,chandigarh,3-star hotel,Free Wi-Fi,Air conditioning,Pet-friendly,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,"₹2,231"
Hotel City Palace,3.4,chandigarh,Breakfast,Free Wi-Fi,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,NA,NA,₹461
"The Fern Residency, Chandigarh",4.0,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹4,077"
Wyndham Chandigarh Mohali,4.6,chandigarh,Free breakfast,Free Wi-Fi,Free parking,Pool,Hot tub,Air conditioning,Fitness center,Spa,Restaurant,"₹10,636"
Hotel City Heart Premium,3.8,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Parking ($),Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹2,036"
Hotel Pride,4.5,chandigarh,2-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,407"
The Regent hotel,3.5,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,950"
Hotel Chandigarh Beckons,4.2,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹2,808"
Himachal Bhavan,4.2,chandigarh,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Room service,Airport shuttle,Full-service laundry,Kid-friendly,NA
Taj Chandigarh,4.4,chandigarh,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹15,337"
The Piccadily Hotel,4.1,chandigarh,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Bar,Restaurant,Room service,Kitchen in some rooms,"₹4,656"
Amara Hotel,4.1,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,"₹2,533"
Hotel Landmark Chandigarh,3.8,chandigarh,2-star hotel,Breakfast ($),Free Wi-Fi,Parking,Hot tub,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹1,976"
Hotel Park Inn,4.1,chandigarh,3-star hotel,Free breakfast,Wi-Fi,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,"₹3,506"
Kapoor's Homestay Chandigarh,3.2,chandigarh,Sleeps 5,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹2,580"
Natures Blessing,4.9,chandigarh,Sleeps 7,3 bedrooms,Air conditioning,Elevator,Fireplace,Kitchen,Paid parking,Free Wi-Fi,No crib,"₹2,528"
Hotel Parkview,4.0,chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,398"
Hotel Icon,4.2,chandigarh,4-star hotel,Free breakfast,Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹5,544"
The Guwahati Address,4.3,guwahati,4-star hotel,Free breakfast,Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹6,720"
Treebo Trend Umal Homestay,4.5,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,"₹2,572"
Comfort Inn GUWAHATI,NA,guwahati,House,Sleeps 3,1 bedroom,1 bathroom,1 bed,Balcony,Kid-friendly,Crib,Fireplace,"₹1,612"
Comfort Inn,NA,guwahati,House,Sleeps 5,1 bedroom,1 bathroom,3 beds,Air conditioning,Crib,Fitness center,Kitchen,"₹2,236"
"Radisson Blu Hotel, Guwahati",4.5,guwahati,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹7,153"
Exotic Villa Homestay,4.3,guwahati,Breakfast ($),Free Wi-Fi,Free parking,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,NA,"₹1,026"
Vivanta Guwahati,4.4,guwahati,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Pet-friendly,Fitness center,"₹9,781"
"The Greenwood Resort, Guwahati",4.3,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Spa,Bar,Restaurant,"₹7,111"
16 HillSide Bedroom 2,NA,guwahati,Bungalow,Sleeps 2,1 bedroom,1 bathroom,Air conditioning,Kid-friendly,Smoke-free,Free parking,No fitness center,"₹1,429"
Novotel Guwahati GS Road,4.6,guwahati,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹8,623"
Ginger Guwahati,3.8,guwahati,3-star hotel,Free Wi-Fi,Parking ($),Air conditioning,Fitness center,Breakfast,Full-service laundry,Kid-friendly,NA,"₹3,358"
A P Home's,4.4,guwahati,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Free Wi-Fi,No crib,No elevator,No fitness center,"₹1,306"
Mahalaxmi Home Stay,4.3,guwahati,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,₹710
The Ornate,4.2,guwahati,3-star hotel,Breakfast,Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹4,017"
Gibbon Backpackers Hostel,4.5,guwahati,Breakfast ($),Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,NA,NA,₹782
Pragati Manor,4.1,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Room service,Airport shuttle,"₹4,451"
The Rhino,4.0,guwahati,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,371"
Hiltop Lodge,3.8,guwahati,Sleeps 5,2 bedrooms,Fireplace,Paid parking,Free Wi-Fi,No air conditioning,No crib,No elevator,No fitness center,"₹1,166"
Airport Guest House Guwahati,4.0,guwahati,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Outdoor pool,Air conditioning,Restaurant,Room service,Kitchen in some rooms,"₹2,354"
"The Greenwood, Guwahati : A Luxury Boutique Hotel",4.6,guwahati,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹6,335"
Dula Homestay,4.7,guwahati,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Kitchen in some rooms,Accessible,NA,NA,NA,"₹1,034"
Luit Vista Guest House (A boutique Heritage property),4.3,guwahati,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Kid-friendly,Smoke-free property,"₹2,106"
Hotel Dynasty,4.1,guwahati,4-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹3,604"
Ratnamouli Palace,4.6,guwahati,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹6,720"
Treebo Trend Pappilon Palace,4.2,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹3,008"
Treebo Trend The Horizon - Hotel in Mangalore,4.1,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Pool,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,"₹2,738"
Rks Beachfront,4.8,mangalore,Free Wi-Fi,Free parking,Pool,Beach access,Bar,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹4,116"
Hotel Manorama,4.0,mangalore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Kitchen in some rooms,Airport shuttle,Full-service laundry,Kid-friendly,NA,"₹1,237"
Grand Plaza Hotel,3.9,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Room service,Airport shuttle,Kid-friendly,NA,"₹2,580"
Hotel Ganga Sagar,4.3,mangalore,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹1,348"
"Vivanta Mangalore, Old Port Road",4.2,mangalore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹6,891"
Hotel Mangalore International,3.8,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Pool,Restaurant,Room service,Full-service laundry,Kid-friendly,"₹1,362"
Cosmo Lodge,3.8,mangalore,Free Wi-Fi,Parking ($),Air conditioning,Breakfast,Room service,Kitchen in some rooms,Full-service laundry,Accessible,Kid-friendly,₹887
The Sea View,4.2,mangalore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Bar,Restaurant,Room service,Kitchen in some rooms,"₹4,777"
Hotel Heraa International - The Heraa Inn,4.6,mangalore,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹2,239"
Hotel Poonja International,3.5,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹1,677"
THE OCEAN PEARL INN,4.3,mangalore,Free breakfast,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,Accessible,NA,"₹4,106"
The Ocean Pearl,4.4,mangalore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹5,891"
Royal Plaza Suites,4.7,mangalore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Fitness center,Restaurant,Room service,Airport shuttle,NA,"₹4,409"
Goldfinch Hote l Mangaluru,4.2,mangalore,Breakfast,Free Wi-Fi,Parking,Pool,Fitness center,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹4,619"
Hotel Paramount Suites & Service Apartments (Mangalore),4.5,mangalore,Free Wi-Fi,Free parking,Pool,Air conditioning,Room service,Kitchen in some rooms,Full-service laundry,Business center,NA,"₹2,464"
Hotel Plaza Heights,4.6,mangalore,Free Wi-Fi,Free parking,Air conditioning,Smoke-free property,NA,NA,NA,NA,NA,"₹1,937"
Woodlands Hotel,4.0,mangalore,Breakfast ($),Free parking,Wi-Fi,Restaurant,Room service,Full-service laundry,Kid-friendly,NA,NA,"₹1,888"
AJ Grand Hotel,4.5,mangalore,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Air conditioning,Fitness center,Spa,Bar,Restaurant,"₹4,620"
Exquisite 2BHK de Luxe boutique apartment.,NA,mangalore,Apartment,Sleeps 7,2 bedrooms,2 bathrooms,5 beds,Air conditioning,Airport shuttle,Balcony,Kid-friendly,"₹3,346"
Seashore Beachvilla - Double Room with Sea View,NA,mangalore,House,Sleeps 2,1 bedroom,1 bathroom,2 beds,Air conditioning,Balcony,Kid-friendly,Crib,"₹3,355"
Hotel Ganga Sagar,4.3,mangalore,Free breakfast,Free Wi-Fi,Pool,Air conditioning,Restaurant,Room service,Full-service laundry,Kid-friendly,Smoke-free property,"₹1,348"
The Sea View,4.2,mangalore,Free breakfast,Free Wi-Fi,Free parking,Pool,Spa,Bar,Restaurant,Room service,Kitchen in some rooms,"₹4,936"
Grand Mercure Mysore,4.5,mysore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹7,503"
Treebo Trend Akshaya Mahal Inn - Hotel in Mysore,4.2,mysore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kid-friendly,NA,"₹5,572"
Tulips Homestay | Studio Rooms & Wi-Fi,4.3,mysore,Sleeps 6,2 bedrooms,Air conditioning,Fireplace,Cable TV,Paid parking,Free Wi-Fi,No crib,No elevator,"₹2,195"
Lalitha Mahal Palace Hotel,4.3,mysore,4-star hotel,Free breakfast,Wi-Fi,Free parking,Outdoor pool,Air conditioning,Restaurant,Room service,Full-service laundry,"₹5,244"
"Hotel Heritage Inn, Mysore",4.3,mysore,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,"₹1,967"
Hotel Garden City,3.6,mysore,2-star hotel,Breakfast,Free Wi-Fi,Free parking,Restaurant,Room service,Airport shuttle,Full-service laundry,Kid-friendly,₹715
Aishwarya Le Royal (Best Budget Hotel in Mysore),3.7,mysore,3-star hotel,Free Wi-Fi,Parking,Air conditioning,Restaurant,Kitchen in some rooms,Full-service laundry,NA,NA,"₹1,048"
Hotel Mayura Hoysala Mysuru,4.1,mysore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Bar,Restaurant,Room service,Airport shuttle,"₹2,419"
Livaana (Formerly known as Vivaana),3.8,mysore,Breakfast ($),Free Wi-Fi,Free parking,Pools,Bar,Restaurant,Room service,Kitchen in some rooms,Airport shuttle,"₹2,193"
Hotel Sandesh The Prince,4.1,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹3,008"
"Fortune JP Palace, Mysore - Member ITC's hotel group",4.3,mysore,4-star hotel,Breakfast,Free Wi-Fi,Free parking,Pool,Air conditioning,Fitness center,Spa,Bar,"₹4,880"
Grand Mercure Mysore,4.5,mysore,5-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Bar,"₹6,000"
Country Inn Mysore - Mosaic,4.5,mysore,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹4,645"
Hotel Sepoy Grande,4.0,mysore,3-star hotel,Free Wi-Fi,Parking,Pool,Restaurant,Room service,Airport shuttle,Full-service laundry,NA,"₹1,455"
Silent Shores Resort & Spa,4.3,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Spa,Restaurant,"₹6,838"
Maya's Kings Kourt,4.1,mysore,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Full-service laundry,"₹1,852"
Rahee Bi Roambay,4.5,mysore,NA,NA,NA,NA,NA,NA,NA,NA,NA,"₹1,398"
REGALIA INN AND SUITES,4.0,mysore,3-star hotel,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Restaurant,Kitchen in some rooms,Airport shuttle,Full-service laundry,"₹1,628"
Hotel Kalyani,3.9,mysore,2-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Bar,Restaurant,Room service,Airport shuttle,"₹1,288"
Royal Tusker Luxury Service Apartments,4.9,mysore,Free Wi-Fi,Free parking,Air conditioning,Spa,Breakfast,Kitchen in some rooms,Airport shuttle,Full-service laundry,Accessible,"₹2,107"
Grand Maurya Hotel & Resort,4.1,mysore,2-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹2,828"
Tulips Homestay Mysore,4.4,mysore,Sleeps 4,Airport shuttle,Cable TV,Wheelchair accessible,Free parking,Free Wi-Fi,No air conditioning,No beach access,No elevator,"₹2,387"
Hotel Mayura Hoysala Mysuru,4.1,mysore,3-star hotel,Free Wi-Fi,Free parking,Air conditioning,Breakfast,Bar,Restaurant,Room service,Airport shuttle,"₹2,531"
Hotel Sandesh The Prince,4.1,mysore,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹6,551"
LP Vilas,4.4,dehradun,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Indoor pool,Hot tub,Air conditioning,Fitness center,Spa,"₹5,848"
Shahanshahi Adventure Park and Wellness Resort,4.2,dehradun,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Hot tub,Air conditioning,Fitness center,Spa,Bar,"₹3,207"
The River's Edge Farm - A Boutique Stay,4.5,dehradun,Free breakfast,Free Wi-Fi,Free parking,Air conditioning,Pet-friendly,Room service,Airport shuttle,Full-service laundry,Kid-friendly,"₹6,114"
Mango Tree Courtyard,4.7,dehradun,Free breakfast,Parking,Air conditioning,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,Kid-friendly,NA,"₹2,285"
Hyatt Regency Dehradun Resort and Spa,4.6,dehradun,5-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Pet-friendly,Fitness center,Spa,"₹20,562"
The Hosteller Dehradun,4.8,dehradun,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Full-service laundry,NA,NA,NA,"₹1,315"
Adidev Group of Homestays,4.6,dehradun,Breakfast ($),Free Wi-Fi,Parking,Kitchen in some rooms,Full-service laundry,NA,NA,NA,NA,"₹1,005"
Riverstone Cottages,4.0,dehradun,3-star hotel,Free breakfast,Wi-Fi,Free parking,Pool,Air conditioning,Restaurant,Full-service laundry,Kid-friendly,"₹4,686"
Ramada by Wyndham,4.2,dehradun,4-star hotel,Free breakfast,Free Wi-Fi,Free parking,Outdoor pool,Air conditioning,Fitness center,Bar,Restaurant,"₹6,131"
"Tree of Life Resort, Dehradun Foothills",4.5,dehradun,Free breakfast,Free Wi-Fi,Free parking,Pool,Pet-friendly,Restaurant,Room service,Kitchen in some rooms,Full-service laundry,"₹6,176"
Hotel Rajpur Heights,4.0,dehradun,3-star hotel,Breakfast ($),Free Wi-Fi,Free parking,Air conditioning,Restaurant,Room service,Airport shuttle,Full-service laundry,"₹2,169"
